,Age,BirthDate,BirthPlace,Cabin,Destination,Embarked,FirstName,Job,LastName,MaritalStatus,Nationality,Pclass,Relationships,Residence,Sex,Ticket,Title,UrlId,Survived
420,48,1863-09-03,"Stoke St Gregory, Somerset, England",,"
Destination:       
      Gurnee, Illinois, United States
",Southampton,William James,Farmer,Elsbury,Married,English,3rd Class Passenger,[],"Taunton, Somerset, England",Male,"
Ticket No. 3902, £7  5s ",Mr,/titanic-victim/william-james-elsbury.html,0.0
421,34,1878,"Sheffield, England",,,Southampton,Walter,Turkish Bath Attendant,Ennis,Married,English,Victualling Crew,[],"Southport, Merseyside, England",Male,,Mr,/titanic-victim/walter-ennis.html,0.0
422,21,1890-12-26,"Göteborg, Västergötland, Sweden",,"
Destination:       511 Pearl St. 
      Rockford, Illinois, United States
",Southampton,Ingvar,,Enander,,Swedish,2nd Class Passenger,['/titanic-survivor/dagmar-bryhl.html'],"Göteborg, Västergötland, Sweden",Male,"
Ticket No. 236854, £13 ",Mr,/titanic-victim/ingvar-enander.html,0.0
423,37,1874-06-21,,,,Southampton,Manuel Gonçalves,General Labourer,Estanislau,,Madeiran,3rd Class Passenger,[],,Male,"
Ticket No. 3101306, £7  1s ",Mr,/titanic-victim/manuel-goncalves-estanislau.html,0.0
424,33,1878-06-17,"Southampton, Hampshire, England",,,Southampton,William Thomas,Trimmer,Evans,Single,English,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/william-evans.html,0.0
425,18,1893-08-02,"Belfast, Ireland",,,,Albert George,Assistant Electrician,Ervine,Single,Irish,Engineering Crew,[],"Belfast, Ireland",Male,,Mr,/titanic-victim/albert-george-ervine.html,0.0
426,27,1884-10-02,"Liverpool, Merseyside, England",,,,George Richard,Saloon Steward (1st class),Evans,Married,English,Victualling Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/george-richard-evans.html,0.0
427,36,1875-09-21,,"
Cabin No.: A29",,Cherbourg,Edith Corse,,Evans,,American,1st Class Passenger,[],"New York City, New York, United States",Female,"
Ticket No. 17531, £31  13s  7d",Miss,/titanic-victim/edith-corse-evans.html,0.0
428,37,1874,"Bristol, England",,"
Destination:       
      Troy, New York, United States
",Southampton,Thomas James,Crane Operator,Everett,Married,English,3rd Class Passenger,['/titanic-victim/frederick-blainey-shellard.html'],"Bristol, England",Male,"
Ticket No. 6212, £15  2s ",Mr,/titanic-victim/thomas-james-everett.html,0.0
429,18,1893-07-05,,,"
Destination:       
      Bayonne, New Jersey, United States
",Southampton,Arne Joma,,Fahlstrøm,,Norwegian,2nd Class Passenger,[],"Slemdal, Norway",Male,"
Ticket No. 236171, £13 ",Mr,/titanic-victim/arne-joma-fahlstrom.html,0.0
430,40,1871,"Ryde, Isle of Wight, England",,,,Henry Charles,Saloon Steward (1st class),Fairall,Married,English,Victualling Crew,[],"Ryde, Isle of Wight, England",Male,,Mr,/titanic-victim/henry-fairall.html,0.0
431,46,1866,"Daventry, Northamptonshire, England",,,Southampton,Charles Richard,Carpenter / Joiner,Fardon,Married,English,3rd Class Passenger,[],"Wellingborough, Northamptonshire, England",Male,"
Ticket No. 3101314, £7  5s ",Mr,/titanic-victim/charles-franklin.html,0.0
432,22,1890,"Emsworth, Hampshire, England",,,,Ernest John,Confectioner,Farenden,Single,English,Victualling Crew,[],"Emsworth, Hampshire, England",Male,,Mr,/titanic-victim/ernest-john-farrenden.html,0.0
433,26,1886,"Cloonee, County Longford, Ireland",,"
Destination:       
      New York City, New York, United States
",Queenstown,James ,Farm Labourer,Farrell,Single,Irish,3rd Class Passenger,[],"Cloonee, County Longford, Ireland",Male,"
Ticket No. 367232, £7  15s ",Mr,/titanic-victim/jim-farrell.html,0.0
434,39,1873,"Liverpool, Merseyside, England",,,,William Edward,Senior 2nd. Engineer,Farquharson,Married,English,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/william-edward-farquharson.html,0.0
435,19,1893,"Turin, Italy",,,Southampton,Carlo,Scullion,Fei,Single,Italian,Restaurant Staff,[],"London, England",Male,,Sig.,/titanic-victim/carlo-fey.html,0.0
436,48,1863,"Hartest, Suffolk, England","
Cabin No.: C95",,Southampton,John,Servant,Farthing,Married,English,1st Class Passenger,"['/titanic-victim/isidor-straus.html', '/titanic-victim/ida-straus.html']",,Male,"
Ticket No. 17483, £221  15s  7d",Mr,/titanic-victim/john-farthing.html,0.0
437,31,1880-10-30,"Scotter, Lincolnshire, England",,"
Destination:       
      Philadelphia, Pennsylvania, United States
",Southampton,Harry Bartram,,Faunthorpe,,English,2nd Class Passenger,['/titanic-survivor/elizabeth-anne-wilkinson.html'],"Liverpool, Merseyside, England",Male,"
Ticket No. 2926, £26 ",Mr,/titanic-victim/harry-faunthorpe.html,0.0
438,30,1881-09-28,"Liverpool, Merseyside, England",,,Southampton,Thomas Joseph,Greaser,Fay,Married,English,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/thomas-joseph-fay.html,0.0
439,41,1870-04-28,"Bermondsey, Surrey, England",,,Southampton,George William,Vienna Baker,Feltham,Married,English,Victualling Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/g-feltham.html,0.0
440,28,1883-06-11,"Liverpool, Merseyside, England",,,,Alfred James,Assistant boots steward (1st class),Fellowes,Single,English,Victualling Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/alfred-fellowes.html,0.0
441,39,1873,"Warrington, Lancashire, England",,,Southampton,William,Leading Fireman,Ferris,Married,English,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/w-ferris.html,0.0
442,33,1879,,,,Southampton,Antonio,Trimmer,Ferrary,Married,Mexican,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/anton-ferrary.html,0.0
443,18,1894,"Truro, Cornwall, England",,"
Destination:       
      Houghton, Michigan, United States
",Southampton,Joseph Charles,Painter & Decorator,Fillbrook,,English,2nd Class Passenger,[],"Truro, Cornwall, England",Male,"
Ticket No. 15185, £10  10s ",Mr,/titanic-victim/joseph-charles-fillbrook.html,0.0
444,18,1893-05-08,"Southampton, Hampshire, England",,,Southampton,Henry Herman,Steward (3rd Class),Finch,,English,Victualling Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/harry-finch.html,0.0
445,18,1893-06-02,"Farstorp, Skåne, Sweden",,,Southampton,Eberhard Thelander,,Fischer,Single,Swedish,3rd Class Passenger,[],"Björkeberga, Skåne, Sweden",Male,"
Ticket No. 350036, £7  15s  11d",Mr,/titanic-victim/eberhard-fischer.html,0.0
446,23,1888-12-14,"Turin, Italy",,,Southampton,Giuseppe Bertoldo,Assistant Scullion,Fioravante,Single,Italian,Restaurant Staff,[],"London, England",Male,,Sig.,/titanic-victim/giuseppe-bertoldo-fioravante.html,0.0
447,22,1890-04-09,"Cloghbrack, County Mayo, Ireland",,"
Destination:       
      Manhattan, New York, United States
",Queenstown,Honor,,Fleming,Single,Irish,3rd Class Passenger,[],"Carrowskeheen, County Mayo, Ireland",Female,"
Ticket No. 364859, £7  15s ",Miss,/titanic-victim/honora-fleming.html,0.0
448,29,1883,"Barrow in Furness, Lancashire, England",,,,Hugh Joseph,Junior Boilermaker,Fitzpatrick,Married,English,Engineering Crew,[],"Belfast, Ireland",Male,,Mr,/titanic-victim/hugh-fitzpatrick.html,0.0
449,25,1887-02-03,"London, England",,,,Percy William,Bugler Steward,Fletcher,Married,English,Victualling Crew,[],"London, England",Male,,Mr,/titanic-victim/percy-william-fletcher.html,0.0
450,48,1864,"Clonbur, County Galway, Ireland",,"
Destination:       
      Pittsburgh, Pennsylvania, United States
",Queenstown,John,Farm Labourer,Flynn,Married,Irish,3rd Class Passenger,[],"Clonbur, County Galway, Ireland",Male,"
Ticket No. 368323, £6  19s ",Mr,/titanic-victim/john-flynn.html,0.0
451,28,1883-09-09,"Addergoole, County Mayo, Ireland",,"
Destination:       
      New York City, New York, United States
",Queenstown,James,General Labourer,Flynn,,Irish,3rd Class Passenger,[],"Cuilkillew, County Mayo, Ireland",Male,"
Ticket No. 364851, £7  15s ",Mr,/titanic-victim/james-flynn.html,0.0
452,20,1891-12-25,"Commeenaplaw, County Cork, Ireland",,"
Destination:       
      Manhattan, New York, United States
",Queenstown,William,Farm Labourer,Foley,Single,Irish,3rd Class Passenger,[],"Commeenaplaw, County Cork, Ireland",Male,"
Ticket No. 365235, £7  15s ",Mr,/titanic-victim/william-foley.html,0.0
453,19,1893-02-25,"Lisnafulla, County Limerick, Ireland",,"
Destination:       
      Larchmont, New York, United States
",Queenstown,Joseph,Farm Labourer,Foley,Single,Irish,3rd Class Passenger,[],"Mountplummer, County Limerick, Ireland",Male,"
Ticket No. 330910, £7  17s  7d",Mr,/titanic-victim/joseph-foley.html,0.0
454,33,1879,"Lymington, Hampshire, England",,,Southampton,Ernest,3rd Class Steward,Ford,Single,English,Victualling Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/ernest-ford.html,0.0
455,14,1897-08-20,"Mayfield, Sussex, England",,"
Destination:       
      New London, Connecticut, United States
",Southampton,William Neal Thomas,Messenger,Ford,,English,3rd Class Passenger,"['/titanic-victim/dollina-margaret-ford.html', '/titanic-victim/edward-watson-ford.html', '/titanic-victim/margaret-ann-watson-ford.html', '/titanic-victim/robina-maggie-ford.html']","Rotherfield, Sussex, England",Male,"
Ticket No. 6608, £34  7s  6d",Mr,/titanic-victim/neal-thomas-ford.html,0.0
456,22,1890,,,,Southampton,H.,Trimmer,Ford,,English,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/h-ford.html,0.0
457,20,1891-06-13,"Hadlow Down, Sussex, England",,"
Destination:       
      Essex County, United States
",Southampton,Dollina Margaret,Servant,Ford,,English,3rd Class Passenger,"['/titanic-victim/edward-watson-ford.html', '/titanic-victim/margaret-ann-watson-ford.html', '/titanic-victim/robina-maggie-ford.html', '/titanic-victim/neal-thomas-ford.html', '/titanic-victim/alice-phoebe-harknett.html']","Rotherfield, Sussex, England",Female,"
Ticket No. 6608, £34  7s  6d",Miss,/titanic-victim/dollina-margaret-ford.html,0.0
458,44,1868,"Macclesfield, Cheshire, England",,,Southampton,Francis,Bedroom Steward (2nd class),Ford,Married,English,Victualling Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/f-ford.html,0.0
459,23,1889,"Bridgwater, Somerset, England",,"
Destination:       
      Elmira, New York, United States
",Southampton,Arthur,Carpenter / Joiner,Ford,,English,3rd Class Passenger,[],"Bridgwater, Somerset, England",Male,"
Ticket No. 1478, £8  1s ",Mr,/titanic-victim/arthur-ford.html,0.0
460,7,1904-04-25,"Rotherfield, Sussex, England",,"
Destination:       
      New London, Connecticut, United States
",Southampton,Robina Maggie,,Ford,,English,3rd Class Passenger,"['/titanic-victim/dollina-margaret-ford.html', '/titanic-victim/edward-watson-ford.html', '/titanic-victim/margaret-ann-watson-ford.html', '/titanic-victim/neal-thomas-ford.html']","Rotherfield, Sussex, England",Female,"
Ticket No. 6608, £34  7s  6d",Miss,/titanic-victim/robina-maggie-ford.html,0.0
461,33,1879,"Bootle, Lancashire, England",,,Southampton,Thomas,Leading Fireman,Ford,Married,English,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/thomas-ford.html,0.0
462,18,1894,,,"
Destination:       
      Essex County, United States
",Southampton,Edward Watson,Blacksmith,Ford,,English,3rd Class Passenger,"['/titanic-victim/dollina-margaret-ford.html', '/titanic-victim/margaret-ann-watson-ford.html', '/titanic-victim/robina-maggie-ford.html', '/titanic-victim/neal-thomas-ford.html']","Rotherfield, Sussex, England",Male,"
Ticket No. 6608, £34  7s  6d",Mr,/titanic-victim/edward-watson-ford.html,0.0
463,54,1857-12-03,"Bracadale, Hebrides, Scotland",,"
Destination:       
      Essex County, United States
",Southampton,Margaret Ann Watson,Farmer,Ford,Married,Scottish,3rd Class Passenger,"['/titanic-victim/dollina-margaret-ford.html', '/titanic-victim/edward-watson-ford.html', '/titanic-victim/robina-maggie-ford.html', '/titanic-victim/neal-thomas-ford.html', '/titanic-victim/alice-phoebe-harknett.html']","Rotherfield, Sussex, England",Female,"
Ticket No. 6608, £34  7s  6d",Mrs,/titanic-victim/margaret-ann-watson-ford.html,0.0
464,64,1847-11-02,,"
Cabin No.: C23/25/27",,Southampton,Mark,,Fortune,,Canadian,1st Class Passenger,[],"Winnipeg, Manitoba, Canada",Male,"
Ticket No. 19950, £263 ",Mr,/titanic-victim/mark-fortune.html,0.0
465,30,1881-11-07,"Albany, New York, United States","
Cabin No.: C111",,Southampton,Benjamin Laventall,,Foreman,Single,American,1st Class Passenger,[],"New York City, New York, United States",Male,"
Ticket No. 113051, £27  15s ",Mr,/titanic-victim/benjamin-foreman.html,0.0
466,19,1892-10-13,,"
Cabin No.: C23/25/27",,Southampton,Charles Alexander,,Fortune,,Canadian,1st Class Passenger,[],"Winnipeg, Manitoba, Canada",Male,"
Ticket No. 19950, £263 ",Mr,/titanic-victim/charles-alexander-fortune.html,0.0
467,28,1883-07-15,"Killaroo, County Westmeath, Ireland",,"
Destination:       
      New York City, New York, United States
",Queenstown,Patrick,General Labourer,Fox,Single,Irish,3rd Class Passenger,[],"Killaroo, County Westmeath, Ireland",Male,"
Ticket No. 368573, £7  15s ",Mr,/titanic-victim/patrick-fox.html,0.0
468,37,1875,"Kingsworthy, Hampshire, England",,,,Alfred Charles,Storekeeper (Engineering),Foster,Married,English,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/alfred-charles-foster.html,0.0
469,27,1885,"Polhawn Cove, Cornwall, England",,,Southampton,William Thomas,Steward,Fox,Single,English,Victualling Crew,[],"Ealing, London, England",Male,,Mr,/titanic-victim/william-thomas-fox.html,0.0
470,38,1874-04-13,"Henrietta, New York, United States",,"
Destination:       
      Rochester, New York, United States
",Southampton,Stanley Harrington,Businessman,Fox,Married,American,2nd Class Passenger,[],"Rochester, New York, United States",Male,"
Ticket No. 229236, £13 ",Mr,/titanic-victim/stanley-hubert-fox.html,0.0
471,37,1874-05-09,"Walthamstow, Essex, England","
Cabin No.: D34",,Southampton,Thomas Parnham,,Franklin,Single,English,1st Class Passenger,[],"London, England",Male,"
Ticket No. 113778, £26  11s ",Mr,/titanic-victim/thomas-parnham-franklin.html,0.0
472,28,1883-12-27,"Long Compton, Warwickshire, England",,,Southampton,Alan Vincent,Saloon Steward (2nd class),Franklin,Married,English,Victualling Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/alan-vincent-franklin.html,0.0
473,30,1882,,,,Southampton,J.,Fireman,Fraser,,,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/j-fraser.html,0.0
474,30,1882,"Aberdeen, Aberdeenshire, Scotland",,,,James,Junior Assistant 3rd. Engineer,Fraser,Married,Scottish,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/james-fraser.html,0.0
475,39,1872-11-23,"Pentonville, London, England","
Cabin No.: B102",,Southampton,Richard Thomas,Personal Valet,Fry,Married,English,1st Class Passenger,['/titanic-survivor/j-bruce-ismay.html'],"Liverpool, Merseyside, England",Male,"
Ticket No. 112058",Mr,/titanic-victim/richard-fry.html,0.0
476,38,1874-04-12,"Bally, Pennsylvania, United States",,"
Destination:       
      Bally, Pennsylvania, United States
",Southampton,Annie Clemmer,Missionary,Funk,Single,American,2nd Class Passenger,[],"Janjgir, India",Female,"
Ticket No. 237671, £13 ",Miss,/titanic-victim/annie-clemmer-funk.html,0.0
477,38,1874-01-02,"Hull, Yorkshire, England",,,,Anthony Wood,Fitter,Frost,Married,English,2nd Class Passenger,[],"Belfast, Ireland",Male,"
Ticket No. 239854",Mr,/titanic-victim/anthony-wood-frost.html,0.0
478,45,1867,"London, England",,,,Ernest Edward Samuel,Deck Steward (1st Class),Freeman,Married,English,Victualling Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/ernest-edward-samuel-freeman.html,0.0
479,37,1875-04-09,,"
Cabin No.: C123 ?",,Southampton,Jacques Heath,Writer,Futrelle,,American,1st Class Passenger,['/titanic-survivor/lily-may-futrelle.html'],"London, England",Male,"
Ticket No. 113803, £53  2s ",Mr,/titanic-victim/jacques-futrelle.html,0.0
480,37,1874-05-07,"Calstock, Cornwall, England",,"
Destination:       
      Clear Creek, Colorado, United States
",Southampton,Harry,Miner,Gale,Single,English,2nd Class Passenger,['/titanic-victim/shadrach-gale.html'],"Harrowbarrow, Cornwall, England",Male,"
Ticket No. 28664, £21 ",Mr,/titanic-victim/harry-gale.html,0.0
481,36,1876,"Great Sutton, Cheshire, England",,"
Destination:       
      Montréal, Québéc, Canada
",Southampton,Joseph J.,Rubber Merchant,Fynney,,English,2nd Class Passenger,['/titanic-victim/alfred-gaskell.html'],"Liverpool, Merseyside, England",Male,"
Ticket No. 239865, £26 ",Mr,/titanic-victim/joseph-fynney.html,0.0
482,33,1878-07-17,"Calstock, Cornwall, England",,"
Destination:       
      Clear Creek, Colorado, United States
",Southampton,Shadrach,Miner,Gale,,English,2nd Class Passenger,['/titanic-victim/harry-gale.html'],"Harrowbarrow, Cornwall, England",Male,"
Ticket No. 28664, £21 ",Mr,/titanic-victim/shadrach-gale.html,0.0
483,29,1883-01-18,"Currafarry, County Galway, Ireland",,"
Destination:       
      New York City, New York, United States
",Queenstown,Martin,Farm Labourer,Gallagher,,Irish,3rd Class Passenger,[],"Caltra, County Galway, Ireland",Male,"
Ticket No. 36864, £7  14s  10d",Mr,/titanic-victim/martin-gallagher.html,0.0
484,21,1889-10-24,"Wollaston, Northamptonshire, England",,"
Destination:       
      Berlin [Kitchener], Ontario, Canada
",Southampton,John,Shoemaker,Garfirth,Single,English,3rd Class Passenger,['/titanic-victim/george-patchett.html'],"Wollaston, Northamptonshire, England",Male,"
Ticket No. 358585, £14  10s ",Mr,/titanic-victim/john-garfirth.html,0.0
485,19,1893,"Liverpool, Merseyside, England",,"
Destination:       
      Montréal, Québéc, Canada
",Southampton,William Alfred,Cooper,Gaskell,,English,2nd Class Passenger,['/titanic-victim/joseph-fynney.html'],"Liverpool, Merseyside, England",Male,"
Ticket No. 239865, £26 ",Mr,/titanic-victim/alfred-gaskell.html,0.0
486,26,1886-04-09,"Vale, Guernsey, Channel Islands",,"
Destination:       
      Elizabeth, New Jersey, United States
",Southampton,Laurence,,Gavey,,Channel Islander,2nd Class Passenger,[],"Guernsey, Guernsey, Channel Islands",Male,"
Ticket No. 31028, £10  10s ",Mr,/titanic-victim/laurence-gavey.html,0.0
487,37,1875-01-03,"Montalto Pavese, Italy",,,Southampton,Gaspare Antonio Pietro,Ã  la Carte Restaurant Manager,Gatti,Married,Italian,Restaurant Staff,[],"Southampton, Hampshire, England",Male,,Sig.,/titanic-victim/gaspare-antonio-pietro-gatti.html,0.0
